avatarThumbnail,cid,createTime,createTimeISO,detailedMentions/0/nickName,detailedMentions/0/profileUrl,detailedMentions/0/secUid,detailedMentions/0/userId,detailedMentions/1/nickName,detailedMentions/1/profileUrl,detailedMentions/1/secUid,detailedMentions/1/userId,likes,input,likedByAuthor,mentions/0,mentions/1,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,comment,uniqueId,videoWebUrl,anon_user,stable_index
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a3f7dc3f7e46bfd2f7684406c9b9b3c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67eefce0&x-expires=1762308000&x-signature=IdEE0QByyGlRUWBOUhy9tixdc%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561753876317160223,1760608226,2025-10-16T09:50:26.000Z,,,,,,,,,520,https://www.tiktok.com/@emilyxslater/video/7561607055698693389,False,,,False,,10,https://www.tiktok.com/@emilyxslater/video/7561607055698693389,it's not k-pop demon hunters tha makes me so mad when you say that 😭 it's a k-pop girl group. kpdh is a movie,addieja,https://www.tiktok.com/@emilyxslater/video/7561607055698693389,User_1290,1348
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0173901b5b0d7239e491896121246c69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9a8428f&x-expires=1762308000&x-signature=7FBlMZfDb%2FwYx%2BmYjFinF7dER90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561617738218160927,1760576351,2025-10-16T00:59:11.000Z,,,,,,,,,2,https://www.tiktok.com/@alekaward/video/7561611615041293569,True,,,False,,3,https://www.tiktok.com/@alekaward/video/7561611615041293569,They’re Korean singing in English lol,notrachelandre,https://www.tiktok.com/@alekaward/video/7561611615041293569,User_1291,1349
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347958724960452651~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75cf827c&x-expires=1762308000&x-signature=7yqrP05fV2PztbB1HkgnNVXpwTw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561624016147956511,1760577806,2025-10-16T01:23:26.000Z,,,,,,,,,1,https://www.tiktok.com/@alekaward/video/7561611615041293569,True,,,False,,1,https://www.tiktok.com/@alekaward/video/7561611615041293569,🤣🤣🤣‼,crocadots,https://www.tiktok.com/@alekaward/video/7561611615041293569,User_1292,1350
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fdf49dba0eda8575f645f14d76e56998~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1595595f&x-expires=1762308000&x-signature=YakWN%2Fnw5h2iV4OLfVNzhEF8leo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561617022163370807,1760576184,2025-10-16T00:56:24.000Z,,,,,,,,,2,https://www.tiktok.com/@alekaward/video/7561611615041293569,True,,,False,,3,https://www.tiktok.com/@alekaward/video/7561611615041293569,Girl dont say this too loud. Kpoppers dont play about the delusion that their faves can sing 😆😆😆,iris.hey.iris,https://www.tiktok.com/@alekaward/video/7561611615041293569,User_1293,1351
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e933d2c35cf942539cd4bf238b205981~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6dce1d2e&x-expires=1762308000&x-signature=HDViE7mNL1npPOFPbIya%2B1FrgZA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562367074887746311,1760750805,2025-10-18T01:26:45.000Z,,,,,,,,,799,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,22,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,why alex consani is included in your vid? she looks literally a VS angel,pangitmotalaga19,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1294,1352
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ea273add4783b54d8fd1556dafc0661d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dcfb9038&x-expires=1762308000&x-signature=%2F3qummohRL%2BPLce293Aw1XmSPyE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562308107105747743,1760737105,2025-10-17T21:38:25.000Z,,,,,,,,,111,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,Why would they ask angel reese she hasnt been able to walk in heels the entire time shes been in the public eye. Ever see Angel reese walking to the basketball conferences?,vickypitaro,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1295,1353
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f4acb72a7a447c46d73ec18c1e2d09ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2ab3349&x-expires=1762308000&x-signature=ostR3VFy%2BaHn6DrMX19lmsouOgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561892925170336524,1760640408,2025-10-16T18:46:48.000Z,,,,,,,,,326,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,2,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,Are you joking?,elonandrecaj,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1296,1354
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4dddc99914efe7a7bc1a6f4b7ce47da9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=024669d4&x-expires=1762308000&x-signature=svZ1qV1QpbXBYh8WWO86popQLAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562200227516728119,1760711982,2025-10-17T14:39:42.000Z,,,,,,,,,2077,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,4,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I thinks it's the clothes not the models,nomorepartiesinmymind,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1297,1355
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/79b32ab4b9302db810842c51b98c8699~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2412b4cd&x-expires=1762308000&x-signature=Tg3epHr2WWNjgjXe40d0xEMk4yo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562076515707568910,1760683230,2025-10-17T06:40:30.000Z,,,,,,,,,39,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,1,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,So this was extremely conservative,ricelover69,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1298,1356
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a54a58aa46e2bcbc0b4b5613e68bff17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88ee31f1&x-expires=1762308000&x-signature=0YMvjnVa4QFSDmvLF7j9buhfxjA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562052219476280075,1760677524,2025-10-17T05:05:24.000Z,,,,,,,,,774,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,24,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,so this page is against inclusion!?,marthawayz,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1299,1357
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5cdaa6f57760260d47c4de549ea43b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74dc992a&x-expires=1762308000&x-signature=BynJdH26VM%2BRFvlJFI0mBlOC%2F0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562169339392099080,1760704761,2025-10-17T12:39:21.000Z,,,,,,,,,58,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,10,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I loved it because it's not just tall thin white females!! It's more inclusive!,kenziemottershead,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1300,1358
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7336047437808664582~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4bbbd15&x-expires=1762308000&x-signature=5foyTLqyDLtBA9EuqJVwWUOTWG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562028964794385208,1760672093,2025-10-17T03:34:53.000Z,,,,,,,,,235,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,5,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,personally for me I really loved it because it included people with different types of body types 🔥,joymumbindungu,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1301,1359
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/03e4b68578c2b58a16e0557baa7f8419~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63f5e59b&x-expires=1762308000&x-signature=hPqHJP6qYy37PQjlvs3PempGZWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562194849186988808,1760710700,2025-10-17T14:18:20.000Z,,,,,,,,,21,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,3,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I don’t know how “influencers” can now be vs models…,bbytelle,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1302,1360
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/53ba70eacb8e3dd9be4880c199eded17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b9689af&x-expires=1762308000&x-signature=rWTP75Qvrm3nlMEb%2Bb88jY00lSE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562207383926391583,1760713632,2025-10-17T15:07:12.000Z,,,,,,,,,134,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,3,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"For the love of God, some things are intended to be exclusive — bring back OG VS fashion shows ✨",itstayvu,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1303,1361
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4da8460a1b5f1d40a127ee8ab0a0725c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fed91bc&x-expires=1762308000&x-signature=MiAY17TjrrrIMpovtcY5zartOw8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562219044246897463,1760716351,2025-10-17T15:52:31.000Z,,,,,,,,,5,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"I feel they could’ve gone more extravagant but I loveeeddd they include different size women. Disappointed with the pink line though, just the style the chose.",meredith_brooke1,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1304,1362
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/51cdfba2d67e63733c696b622ff9602d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b719b671&x-expires=1762308000&x-signature=OCTJxRnxUl3le%2BGl4C%2FR1hRUo9g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562205350800687902,1760713164,2025-10-17T14:59:24.000Z,,,,,,,,,1553,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,1,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,People thinking it’s the models but really it’s the outfits😌,babyxxoo2,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1305,1363
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a42d47b26c8875a414c0f40ec2587e9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d268e087&x-expires=1762308000&x-signature=E%2FDJnJdMo%2BeCl6SaX2CMwUGt6eA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561802895018459918,1760619491,2025-10-16T12:58:11.000Z,,,,,,,,,195,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,4,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"specifically excluding Pink in the older VS fashion show clips, excluding the incredible looks in this year (that happen to be in other post on this page), and showing curvy models in the “bad section”. i thought this magazine was about truth and uplifting women, not sad attempts to cause division.",4g3tm30t,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1306,1364
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7367426758783533064~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=189f227c&x-expires=1762308000&x-signature=WAUpaF%2F2h8TVe3rpUcCmoVuk0To%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561951636449854226,1760654080,2025-10-16T22:34:40.000Z,,,,,,,,,73,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,this year was so bad,alaa16day,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1307,1365
https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae306193&x-expires=1762308000&x-signature=y1XxEblbZ0lgUHzcEK8vKXWH1DE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562377827527820040,1760753310,2025-10-18T02:08:30.000Z,,,,,,,,,101,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,it’s the clothes… not the people… the clothes have gotten so boring🥲,user9740713800146,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1308,1366
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7330501927723073579~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c9aa60c&x-expires=1762308000&x-signature=93A%2FDXcLJz%2FEnb9iVUrAnksx8qc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562051072609649463,1760677253,2025-10-17T05:00:53.000Z,,,,,,,,,26,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,this is because the items on the runway now are only items we sell as it’s more inclusive that way so everyone can “feel like a vs angel”,bitchmade25,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1309,1367
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ca1960b4d688626cf4fadc432a492cab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b33ad7b&x-expires=1762308000&x-signature=aZofmherzSaE006koqdR1K3LMKk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562413443522069303,1760761619,2025-10-18T04:26:59.000Z,,,,,,,,,16,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,Agreed. This is so upsetting,emilysmumm,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1310,1368
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/97ce778f0ab3662f2df489a510e67aa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=606676f2&x-expires=1762308000&x-signature=%2F23dmLYcTmKj1%2F8gC3fmj5aUD2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562293972039746318,1760733791,2025-10-17T20:43:11.000Z,,,,,,,,,119,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I feel like their budget decreases each year.,boomsampow,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1311,1369
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e288f6f1a185d86ed46a2bd2ae1174de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a50649e0&x-expires=1762308000&x-signature=Rzm3pHFbuZxWUOsDEh6uK6H5n7M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562084573988471566,1760685096,2025-10-17T07:11:36.000Z,,,,,,,,,41,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,The outfits were terrible. And that’s what they’re selling in stores. Do yall get it now 😂,pilatesxxbritt,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1312,1370
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7333737842554306565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=969e97df&x-expires=1762308000&x-signature=%2BsnDpYhG%2B5YaY57wRL47WCqxiZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562196873215509278,1760711219,2025-10-17T14:26:59.000Z,,,,,,,,,9,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,The pink portion doesn’t really count it’s more pg-13 I think the regular part of the show did incredible,shanettebatista,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1313,1371
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c17a198352478d60bd42a31aa3e6d601~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23c79d19&x-expires=1762308000&x-signature=PHSUYaj263XWtxltT4at1pkI7Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561940042572448523,1760651384,2025-10-16T21:49:44.000Z,,,,,,,,,16,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,Show was lit,dontmindme1128,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1314,1372
https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae306193&x-expires=1762308000&x-signature=y1XxEblbZ0lgUHzcEK8vKXWH1DE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562171588079567646,1760705331,2025-10-17T12:48:51.000Z,,,,,,,,,59,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,4,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,So no black people?,user6157793135095,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1315,1373
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4e0324a9e075682ffa55f7f223d729e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aca743ca&x-expires=1762308000&x-signature=BagcohClVL%2FvZMmC3aeue%2BpoPXY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562219429611143967,1760716446,2025-10-17T15:54:06.000Z,,,,,,,,,5,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I want more of an aggressive walk from them like they used to have 🥲,brandi_03,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1316,1374
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/385904511cb75f3d67eb9aea165e0db5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68324007&x-expires=1762308000&x-signature=9FkWDGW0AAyCsg80lujmesftfRc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561905351646479111,1760643299,2025-10-16T19:34:59.000Z,,,,,,,,,14,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,🤦🏻‍♀️it’s not the same anymore. Bella was fire though 🔥,beverleykoen,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1317,1375
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2aefcfac1c20bf78e1c2f17a75569b8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6468a58&x-expires=1762308000&x-signature=NQQ%2BOLr1FkZk93JsNCBAFcMZpzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562087433451782943,1760685794,2025-10-17T07:23:14.000Z,,,,,,,,,10,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,Gisele would have been amazing!,bsk1889,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1318,1376
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d943d7233d3b52aa3fe1b6c00ccf0276~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef730e1b&x-expires=1762308000&x-signature=nxoQEGjnpyfAHxR2XMAwGHPNLgw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7565659421647405855,1761517394,2025-10-26T22:23:14.000Z,,,,,,,,,2,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"Yall complain every year, I thought it was great.",love4me.andeveryonee,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1319,1377
https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae306193&x-expires=1762308000&x-signature=y1XxEblbZ0lgUHzcEK8vKXWH1DE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562493748836680456,1760780294,2025-10-18T09:38:14.000Z,,,,,,,,,4,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,I love what we got 🥰,omesham22,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1320,1378
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ea3e7dc82e036465236892f0883a30f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2f3b5ac&x-expires=1762308000&x-signature=Ms111UMagsP4bvnoMJHbxA4V9RY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7565334855484261151,1761441815,2025-10-26T01:23:35.000Z,,,,,,,,,1,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"Yall saying ""it's the clothes"", it's both bbfr",ytkaren1,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1321,1379
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6cc73c6d81648a6181bdf2c665213fa8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2b4a06f&x-expires=1762308000&x-signature=x7TyMjV0UK9O4nJPK0QlxctKKMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562468995234054925,1760774683,2025-10-18T08:04:43.000Z,,,,,,,,,3,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,False,,,False,,0,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,"I blame the Botox. They all have so much they can’t make genuine expressions anymore, combine that with absolutely 0 creativity… 🙃 where’s the sass? Where’s the whimsy? I feel like they just pulled clothes form a Walmart bin and called it good.",the_lonely_simmer,https://www.tiktok.com/@evie.magazine/video/7561645937567812878,User_1322,1380
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/e33e17fabd91323632b7b45522bee80c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b38f5508&x-expires=1762308000&x-signature=Oa4wlyDpbULUnMz41WDHclcOM5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7561821391211184918,1760623760,2025-10-16T14:09:20.000Z,,,,,,,,,0,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,False,,,False,,2,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,"you are so right, I completely feel the same about the show 🥹",marayaa.td,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,User_1323,1381
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/a883d5477a4f39ecbcdd9b6bd88e724f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=83f85870&x-expires=1762308000&x-signature=ZxfDS%2FQgJJuU4vmJdfxaxsIgjmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7562715854127760150,1760832023,2025-10-19T00:00:23.000Z,,,,,,,,,0,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,False,,,False,,1,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,We needed this 🫡❤️❤,gifudi7,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,User_1324,1382
https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c2e1cbea179eeb6058a8bf4634a2ba35~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d6f561bc&x-expires=1762308000&x-signature=%2B6nzExmvuLJynFVMfMY%2Fxe9s2rM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7561813789328196373,1760621981,2025-10-16T13:39:41.000Z,,,,,,,,,0,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,False,,,False,,1,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,"Somethings never change, here I am again 20 years later hearing you speak about VS angels eventhough I don’t understand but love listening to you speak ❤",batenjene,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,User_1325,1383
https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf7eebcd5b0ce5580dcde4212058fd1a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=13533f4f&x-expires=1762308000&x-signature=83ZQceiKbcoyFQlajGd06hNhdWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7561811658613195528,1760621481,2025-10-16T13:31:21.000Z,,,,,,,,,0,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,False,,,False,,1,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,🔥🔥🔥,abouwn,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,User_1326,1384
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45f0ee039ecb632d98188f8270830f48~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bc2814f3&x-expires=1762308000&x-signature=6ToHKk8xaReMfcHVHzzNNJJESdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7562623465321235212,1760810495,2025-10-18T18:01:35.000Z,,,,,,,,,1,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,False,,,False,,0,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,hello sweetie we are a jewellery brand we would love to collaborate with you please feel free to DM me for more details 💞,kevangilena25,https://www.tiktok.com/@laraajouzz/video/7561810476351491335,User_1327,1385
